filename,artist,title,style,genre,date
10462.jpg,481c5c92d55717167e01821144a54635,Pere Melon Cutting Wood,Impressionism,portrait,1880
101297.jpg,9649a0013a798a8367d2c493e37468ec,Moose Hunters Camp,Luminism,genre painting,1880
1834.jpg,3cc9a44380296d93e68b71a27643c25f,Pool and Lane of Chestnut Trees at Jas de Bouffan,Post-Impressionism,landscape,1880
16799.jpg,24ed88087b0ffeb763e89a197a5cde0d,Portrait of a Young Girl,Impressionism,portrait,1880
11453.jpg,5aabfc58470d01bb2362795a44a2603b,Suzanne Sewing,Impressionism,nude painting (nu),1880
1317.jpg,234c8d1df0b49b512791078cf00cf352,View of Moret,Impressionism,landscape,1880
1775.jpg,a6027a4ba71b61a55ea598379c9d508c,Portrait of a Woman,Impressionism,portrait,1880
11688.jpg,24ed88087b0ffeb763e89a197a5cde0d,The Rouart's Dining Room,Impressionism,genre painting,1880
100978.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,The Cloisters,Impressionism,cityscape,1880
12443.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Young Girl Holding a Loose Bouquet,Impressionism,portrait,1880
13066.jpg,db1318d32df7428076e03513ebf762bb,In the balance,Symbolism,symbolic painting,1880
11548.jpg,a6027a4ba71b61a55ea598379c9d508c,Study of Horses,Impressionism,animal painting,1880
100386.jpg,d7f21b854745372690a1896b8342d19f,Woman and Panther (Salome and the Panther),Symbolism,religious painting,1880
19191.jpg,16548363e96f1c64ca498fd00352df9a,Beata Beatrix,Romanticism,literary painting,1880
15467.jpg,aceaa52f487dd19129857232b2eeb3d5,Nasturtiums,Realism,flower painting,1880
19586.jpg,d09f796f2b0aa11dffc88badd9806119,Self-portrait ,Romanticism,self-portrait,1880
10997.jpg,aceaa52f487dd19129857232b2eeb3d5,Zinnias in a Vase,Realism,flower painting,1880
1853.jpg,a6027a4ba71b61a55ea598379c9d508c,Dancer in Her Dressing Room,Impressionism,genre painting,1880
16826.jpg,121fffad1eb6f7dff228b8a71b6aec72,Portrait of the Author Alexey Pisemsky,Realism,portrait,1880
14918.jpg,93a1479a23e9aad5ee034ed87c71fe00,"Sentinel Rock, Yosemite ",Romanticism,landscape,1880
16500.jpg,40eb05ffa3909e072e80746671744d93,John Chrysostom and Aelia Eudoxia,Academicism,history painting,1880
17796.jpg,5aabfc58470d01bb2362795a44a2603b,Clay jug and irin mug,Impressionism,still life,1880
108.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of A.Suvorina,Romanticism,portrait,1880
101990.jpg,1d6d112c140cb6d1d763a7ca73f2eec0,Summer landscape. Pines,Realism,landscape,1880
11312.jpg,129349585c3d1f312535b6619fc36bf7,Children playing in the Workshop,Realism,genre painting,1880
15125.jpg,121fffad1eb6f7dff228b8a71b6aec72,Peasant Girl,Realism,portrait,1880
102084.jpg,c56bcab4b317984013ebef5d3c4b5906,Landscape,Impressionism,landscape,1880
102598.jpg,8a1a67964c0cbea29fc9801b5c42c553,Go to the autumn,Realism,landscape,1880
17378.jpg,e9cccfc2addb4f5f89a333f5b5deb834,View to Michael's Castle in Petersburg from Lebiazhy Canal,Realism,cityscape,1880
13934.jpg,243f2396b12f19be7abd30ada72433d7,"Open Market, Morocco",Orientalism,cityscape,1880
18101.jpg,121fffad1eb6f7dff228b8a71b6aec72,Ukrainian peasant house,Realism,landscape,1880
14874.jpg,da9ab2081b197129eeb91477d239be00,Beatrice and Lionel Crane ,Neo-Romanticism,genre painting,1880
16369.jpg,8a40fbd2c7a7636701ce7e71b367a533,"In the Old Palace, Kandy, Ceylon (Sri Lanka)",Impressionism,interior,1880
19966.jpg,d09f796f2b0aa11dffc88badd9806119,Chumaks in Little Russia,Romanticism,genre painting,1880
10138.jpg,243f2396b12f19be7abd30ada72433d7,"Gate of Shehal, Morocco",Orientalism,cityscape,1880
101922.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Ave Caesar! Io Saturnalia!,Romanticism,history painting,1880
17994.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,A Portrait Study,Impressionism,portrait,1880
15970.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,The River Vorya at Abramtsevo,Impressionism,landscape,1880
100741.jpg,c016fd5caf84a9f835936074e83f7632,Corsairs,Academicism,genre painting,1880
102664.jpg,6f80666437feea42f295cdc0f1eb4df9,"Fervaques, the Main Street",Impressionism,cityscape,1880
17428.jpg,147b0f64f4c2848bc0ad7bc1cdf74afe,Portrait of the artist M.V. Yakunchikova,Impressionism,portrait,1880
15176.jpg,54e7b38b5c91716bd3ad99a0ab740a18,At The Louvre,Realism,genre painting,1880
176.jpg,d880f75735034af92204bc70a5802e7d,Psamathe,Academicism,mythological painting,1880
17800.jpg,68cbc428edbcf480cbbb9a0e66e7046d,The Visitor,Impressionism,portrait,1880
18016.jpg,c56bcab4b317984013ebef5d3c4b5906,Dredging in the East River,Impressionism,landscape,1880
10290.jpg,2ba2949ecd56f46efa5333b006797cc4,"No Areinho, Douro",Impressionism,genre painting,1880
17583.jpg,739ad39c672e781a5cee3c07ecb9f646,Corte del Paradiso,Tonalism,cityscape,1880
11294.jpg,dcb1d130c7640aefc60890d0e90d472d,The River Oyat,Realism,landscape,1880
102281.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,C leyran View of the Vignards,Impressionism,landscape,1880
1421.jpg,03f28fbdb3d6543f4b0d9307d0b7da00,Watering,Realism,landscape,1880
19036.jpg,8b1ccac989298828362850b15b50ef8b,Eve with a Pomegranate,Romanticism,nude painting (nu),1880
17095.jpg,aefb0cff142e18c62467d35f2bc0eb4f,"Eveleen Tennant, later Mrs F.W.H. Myers",Romanticism,portrait,1880
13596.jpg,aefb0cff142e18c62467d35f2bc0eb4f,Eustace Smith,Academicism,portrait,1880
1658.jpg,5f766392b0bb21a9a771c4675efccd5f,Alyonushka,Romanticism,literary painting,1881
17485.jpg,7b5a9186df853ff921c211145ca5ab59,Delaware River Scene ,Realism,landscape,1881
10329.jpg,1a8d67dbb446bdc4298cc0be56932a38,The Garden at Vetheuil,Impressionism,landscape,1881
16294.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,Landscape. Maridalen by Oslo,Realism,landscape,1881
102376.jpg,481c5c92d55717167e01821144a54635,Peasants Resting,Impressionism,genre painting,1881
11416.jpg,3a5da5cdabbaa3f0dea68520a419e01f,Close of Day on the Maine Shore,Impressionism,landscape,1881
102052.jpg,234c8d1df0b49b512791078cf00cf352,November Afternoon,Impressionism,landscape,1881
10674.jpg,dd4989789d310581024ae2b9203d5439,Bouquet of Chrysanthemums,Impressionism,flower painting,1881
10406.jpg,6f80666437feea42f295cdc0f1eb4df9,"Trouville, the Inner Port, Low tide",Impressionism,landscape,1881
13622.jpg,6f80666437feea42f295cdc0f1eb4df9,"Deauville, the Harbor",Impressionism,marina,1881
101327.jpg,dd4989789d310581024ae2b9203d5439,Pink and Blue,Impressionism,portrait,1881
18302.jpg,7e4dc558dfaf1fde7eb908e370393d00,The Piano Lesson,Impressionism,genre painting,1881
101461.jpg,aceaa52f487dd19129857232b2eeb3d5,Gladiolas and Roses,Realism,flower painting,1881
12104.jpg,234c8d1df0b49b512791078cf00cf352,"The Garden of Hoschede, Montgeron",Impressionism,landscape,1881
1139.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Susan Comforting the Baby (no.1),Impressionism,genre painting,1881
1940.jpg,471956ba4b2e0e9114db89d7f3713b1e,Portrait of the Doctor,Impressionism,portrait,1881
18505.jpg,5aabfc58470d01bb2362795a44a2603b,Banks of the Oise,Impressionism,landscape,1881
101159.jpg,c893995a89c621638c11fc2c51038571,Old man with a pipe,Realism,portrait,1881
11398.jpg,315e56b8704c891d56078e7dafb6a39e,In the Gulf of Finland,Romanticism,marina,1881
100715.jpg,121fffad1eb6f7dff228b8a71b6aec72,Portrait of a Woman (E.D. Botkina),Realism,portrait,1881
12521.jpg,121fffad1eb6f7dff228b8a71b6aec72,Portrait of A.S. Matveev,Realism,portrait,1881
19390.jpg,5aabfc58470d01bb2362795a44a2603b,Corner of the garden rue Carsal,Impressionism,cityscape,1881
19454.jpg,121fffad1eb6f7dff228b8a71b6aec72,Watch,Realism,genre painting,1881
10950.jpg,2421c77648e22dc313528d738fab1000,Bildnis eines Malers vor der Staffelei,Romanticism,portrait,1881
15935.jpg,1d6d112c140cb6d1d763a7ca73f2eec0,Rye,Realism,landscape,1881
15980.jpg,5a6cecdea04a1e811b6c5ce9257673f8,Farmyard with Donkeys and Roosters,Romanticism,landscape,1881
18641.jpg,aceaa52f487dd19129857232b2eeb3d5,Roses,Realism,flower painting,1881
100136.jpg,234c8d1df0b49b512791078cf00cf352,Winter Morning Veneux,Impressionism,landscape,1881
16572.jpg,68cbc428edbcf480cbbb9a0e66e7046d,A woman and child in the driving seat,Impressionism,genre painting,1881
12289.jpg,7e4dc558dfaf1fde7eb908e370393d00,A Soldier,Impressionism,portrait,1881
15913.jpg,c016fd5caf84a9f835936074e83f7632,The Pond Fauna,Romanticism,landscape,1881
16284.jpg,9c948f31fc16aca442cc91e7fe05fb95,"The model for the ""Bar at the Folies-Bergère""",Impressionism,portrait,1881
15159.jpg,1bc5c079bf61b6ca1a7e16d9cebf4c85,"Birmingham Reference Library, the Reading Room ",Romanticism,interior,1881
16256.jpg,0c39086573b9afb45bfa645ded427c8b,Aldeia de Saint-Sauves,Realism,cityscape,1881
100042.jpg,dcf0ea86a8a6510caf9a8816a0532312,The King Drinks,Academicism,animal painting,1881
101133.jpg,39c465a1d078121873a31807ce9dc2ed,Transom ,Art Nouveau (Modern),design,1881
13917.jpg,c016fd5caf84a9f835936074e83f7632,Dance Amongst Daggers,Academicism,genre painting,1881
17146.jpg,74a1dad53214d04514269a188f16683a,Prayer in the Saint Pierre Cathedral in Geneva,Impressionism,genre painting,1882
18398.jpg,74a1dad53214d04514269a188f16683a,The cobbler by the window,Realism,genre painting,1882
15571.jpg,79f6b47483600c140c91e901f746a368,The Nut Gatherers,Neoclassicism,genre painting,1882
100880.jpg,3cc9a44380296d93e68b71a27643c25f,Self-portrait with white turbaned (detail),Post-Impressionism,self-portrait,1882
17440.jpg,dd4989789d310581024ae2b9203d5439,Portrait of Charles and Georges Durand Ruel,Impressionism,portrait,1882
101946.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Digger,Realism,genre painting,1882
103186.jpg,1a8d67dbb446bdc4298cc0be56932a38,The Church at Varengeville and the Gorge of Les Moutiers,Impressionism,landscape,1882
1344.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Digger,Realism,genre painting,1882
100597.jpg,22a5e4780daa9b676b6984d34d63c175,The Slag,Symbolism,portrait,1882
17270.jpg,1a8d67dbb446bdc4298cc0be56932a38,"Path at La Cavee, Pourville",Impressionism,landscape,1882
14191.jpg,1a8d67dbb446bdc4298cc0be56932a38,Fisherman's Cottage at Varengeville,Impressionism,landscape,1882
1062.jpg,1a8d67dbb446bdc4298cc0be56932a38,Path at Pourville 02,Impressionism,landscape,1882
10704.jpg,1a8d67dbb446bdc4298cc0be56932a38,Shadows on the Sea at Pourville,Impressionism,landscape,1882
16037.jpg,7e4dc558dfaf1fde7eb908e370393d00,Garten in Trouville,Impressionism,landscape,1882
18458.jpg,53128585a400eea9a4df4ff3ec89db41,Suburb,Pointillism,cityscape,1882
10078.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Woman with White Shawl in a Wood,Realism,genre painting,1882
1541.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of Artist's Children,Romanticism,portrait,1882
12006.jpg,8a1a67964c0cbea29fc9801b5c42c553,At the edge of a pine forest,Realism,landscape,1882
11309.jpg,1a8d67dbb446bdc4298cc0be56932a38,Portrait of Eugenie Graff (Madame Paul) ,Impressionism,portrait,1882
15227.jpg,1a8d67dbb446bdc4298cc0be56932a38,Dieppe,Impressionism,cityscape,1882
15490.jpg,50591a7061fb340d875723f38e00cc3b,White Barn,Impressionism,landscape,1882
15213.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Azaleas,Impressionism,still life,1882
19753.jpg,d7f21b854745372690a1896b8342d19f,Giotto,Symbolism,portrait,1882
12478.jpg,63a0715600bf7ea854380f9b3b05ebc7,Roses in a Glass,Impressionism,still life,1882
14284.jpg,c16781c4321948227193214b68477a5c,Venetian Onion Seller,Realism,portrait,1882
1545.jpg,771559963bfcd943ed664be114b79859,Silver Chalice with Roses,Impressionism,flower painting,1882
15099.jpg,5aabfc58470d01bb2362795a44a2603b,Flowers and Japanese book,Impressionism,still life,1882
10851.jpg,c16781c4321948227193214b68477a5c,Venetian Water Carriers,Realism,genre painting,1882
18440.jpg,c16781c4321948227193214b68477a5c,The Daughters of Edward Darley Boit,Realism,portrait,1882
10367.jpg,9c948f31fc16aca442cc91e7fe05fb95,Bouquet of flowers,Impressionism,still life,1882
15622.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,An Oleander,Romanticism,genre painting,1882
13428.jpg,a6027a4ba71b61a55ea598379c9d508c,Before the Race,Impressionism,genre painting,1882
1412.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,The Parting Kiss,Romanticism,genre painting,1882
1525.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Woman in Black,Impressionism,portrait,1882
15150.jpg,c16781c4321948227193214b68477a5c,A Street in Venice,Realism,cityscape,1882
102338.jpg,9c948f31fc16aca442cc91e7fe05fb95,The painter of animals,Impressionism,portrait,1882
10877.jpg,f98099661e99898b46a8bcd0f2908116,Prince Dmitry Pozharsky Patient Receives Ambassadors in Moscow,Romanticism,history painting,1882
19424.jpg,5b1936d87ff54fec96bb1eeeee2621d6,Gebäude im Tiergarten nördlich von Kopenhagen,Impressionism,landscape,1882
100013.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,The left artist's hand,Realism,sketch and study,1882
101055.jpg,739ad39c672e781a5cee3c07ecb9f646,Harper Pennington,Impressionism,portrait,1882
1949.jpg,beb7b634747f187e7b97cc9e72112e48,Lady in the mirror with a fan,Impressionism,genre painting,1882
100848.jpg,24ed88087b0ffeb763e89a197a5cde0d,Landscape of Creuse,Impressionism,landscape,1882
11457.jpg,8a40fbd2c7a7636701ce7e71b367a533,The South African Doornboom and Fingo Huts,Impressionism,landscape,1882
1533.jpg,8a1a67964c0cbea29fc9801b5c42c553,At the edge of an oak forest,Realism,landscape,1882
14636.jpg,ede1514454e88b491065d3d9ec6e7197,"View of the Moskvoretsky Bridge, the Kremlin and the Pokrovsky Cathedral",Realism,cityscape,1882
17766.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of the Son in Workshop (Small Antique Dealer),Romanticism,portrait,1882
100965.jpg,8a40fbd2c7a7636701ce7e71b367a533,"Wild Flowers of Ceres, South Africa",Naturalism,still life,1882
102043.jpg,234c8d1df0b49b512791078cf00cf352,Near the Bank of the Seine at By,Impressionism,landscape,1882
101813.jpg,24ed88087b0ffeb763e89a197a5cde0d,"Griffon dog's head, Follette",Impressionism,genre painting,1882
10123.jpg,dcb1d130c7640aefc60890d0e90d472d,At the foot of Mount Hermon,Realism,landscape,1882
16057.jpg,9b97b479032a80f1d0b12175e1360a22,Caught in the Ice,Romanticism,marina,1882
14913.jpg,dcb1d130c7640aefc60890d0e90d472d,Baalbek. Ruins of Jupiter Cathedral and Cathedral of Sun.,Realism,cityscape,1882
1263.jpg,dcb1d130c7640aefc60890d0e90d472d,Pier in Port Said,Realism,landscape,1882
19323.jpg,c98ade76e1c7fe8c639d03c8f551c8df,A Japanese,Orientalism,portrait,1882
15036.jpg,6ab5c8383afdc3126bc35ed5a5795670,"Evening, Merri Creek ",Realism,landscape,1882
14283.jpg,13bfbf505674b6050a7e1d1b7687d228,Study of a Standing Male Nude,Symbolism,sketch and study,1882
1771.jpg,7e4dc558dfaf1fde7eb908e370393d00,Hare,Impressionism,still life,1882
12337.jpg,46509d8135f8bf67e9b2850945ffac9b,Amaterasu Ōmikami appearing from the cave,Ukiyo-e,mythological painting,1882
19278.jpg,9c948f31fc16aca442cc91e7fe05fb95,Lilac in a glass,Impressionism,still life,1882
102551.jpg,51b72626792ce4fabab05000bac62e7d,Arnaut Blowing Smoke at the Nose of His Dog,Orientalism,genre painting,1882
16869.jpg,9c948f31fc16aca442cc91e7fe05fb95,Roses in a Champagne Glass,Realism,still life,1882
101048.jpg,54e7b38b5c91716bd3ad99a0ab740a18,Berthe,Impressionism,portrait,1882
13115.jpg,0c39086573b9afb45bfa645ded427c8b,Senhora vestida de negro,Realism,portrait,1882
16252.jpg,0c39086573b9afb45bfa645ded427c8b,A Casa de Persianas Azuis,Realism,cityscape,1882
100275.jpg,7b5a9186df853ff921c211145ca5ab59,Hauling the Seine ,Realism,landscape,1882
102185.jpg,ad9b5d0d3bd60927c285d46a7a39be73,Clytemnestra,Romanticism,mythological painting,1882
10059.jpg,453ddca2bf25d4cd2c01a88f9ab2c376,Hamlet and Ophelia,Symbolism,literary painting,1883
100522.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Two Women in the Moor,Realism,genre painting,1883
13515.jpg,5a6cecdea04a1e811b6c5ce9257673f8,The Precious Ridiculous,Romanticism,symbolic painting,1883
103118.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Antony and Cleopatra,Romanticism,literary painting,1883
17668.jpg,1a8d67dbb446bdc4298cc0be56932a38,"The Manneport, Seen from Below",Impressionism,landscape,1883
15594.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Potato field behind the dunes,Realism,sketch and study,1883
13868.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,The Church in Nuenen in Winter ,Realism,sketch and study,1883
17805.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Head of a Woman,Realism,portrait,1883
16742.jpg,6b3fe5a6be8aaf412dc298917ad1deaa,Girl Kindling a Stove,Realism,genre painting,1883
15827.jpg,a6027a4ba71b61a55ea598379c9d508c,Mme Jacques Fourchy,Impressionism,portrait,1883
13969.jpg,f14a3a6cc3112c9e92bc6c33c88eb264,Welcome Footsteps,Romanticism,genre painting,1883
10607.jpg,dd4989789d310581024ae2b9203d5439,Dance in the Country,Impressionism,genre painting,1883
10297.jpg,481c5c92d55717167e01821144a54635,Steamboats,Impressionism,cityscape,1883
12948.jpg,50591a7061fb340d875723f38e00cc3b,Canal Scene,Impressionism,landscape,1883
14448.jpg,481c5c92d55717167e01821144a54635,View of Rouen,Impressionism,cityscape,1883
100865.jpg,03eb72f3b50cabc136056918808ba5cb,Fishermen Hauling the Net on Skagen's North Beach,Realism,genre painting,1883
101852.jpg,50591a7061fb340d875723f38e00cc3b,Sailing Ship Locked in Ice,Impressionism,landscape,1883
102607.jpg,7b5a9186df853ff921c211145ca5ab59,Professionals at Rehearsal,Realism,genre painting,1883
15487.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Gustave Lucien Dennery,Post-Impressionism,portrait,1883
12363.jpg,dd4989789d310581024ae2b9203d5439,Cliffs,Impressionism,landscape,1883
12808.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Portrait of Miss Dora Wheeler,Impressionism,portrait,1883
19501.jpg,481c5c92d55717167e01821144a54635,Peasant Woman Warming Herself,Pointillism,genre painting,1883
19822.jpg,baec4a5af305c764a48b1449a10b6820,Figures near a Well in Morocco,Impressionism,genre painting,1883
100595.jpg,31824744c8ae0c7953098fdab60c7ebf,The Drunkards,Impressionism,genre painting,1883
10765.jpg,baa3e6fec49e7eba24e23a8685c22955,The Old Man and the New Trees,Impressionism,genre painting,1883
14185.jpg,50591a7061fb340d875723f38e00cc3b,Feeding Pigeons in the Piazza,Impressionism,genre painting,1883
13149.jpg,6f80666437feea42f295cdc0f1eb4df9,Cows in a Pasture,Impressionism,animal painting,1883
14104.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Portrait of an elderly lady,Impressionism,portrait,1883
14809.jpg,53128585a400eea9a4df4ff3ec89db41,The Riverside,Impressionism,landscape,1883
15944.jpg,24ed88087b0ffeb763e89a197a5cde0d,Little Girl with Blond Hair,Impressionism,portrait,1883
100986.jpg,53128585a400eea9a4df4ff3ec89db41,Men Laying Stakes,Post-Impressionism,genre painting,1883
10060.jpg,234c8d1df0b49b512791078cf00cf352,Path at Sablons,Impressionism,landscape,1883
18665.jpg,dcb1d130c7640aefc60890d0e90d472d,Stairway to Castle,Realism,landscape,1883
100632.jpg,24ed88087b0ffeb763e89a197a5cde0d,Young Woman and Child on an Isle,Impressionism,genre painting,1883
19028.jpg,7e4dc558dfaf1fde7eb908e370393d00,"The Plain at Gennevilliers, Group of Poplars",Impressionism,landscape,1883
10909.jpg,dcb1d130c7640aefc60890d0e90d472d,Pond in Abramtsevo,Realism,landscape,1883
19775.jpg,b5d68c68efa0917dc276558a88dfee56,Portrait of unknown woman,Realism,portrait,1883
16418.jpg,51b72626792ce4fabab05000bac62e7d,The Christian Martyr's Last Prayer,Orientalism,genre painting,1883
101144.jpg,8a1a67964c0cbea29fc9801b5c42c553,Twilight,Realism,landscape,1883
15054.jpg,8a40fbd2c7a7636701ce7e71b367a533,Seychelles Pitcher Plant and Bilimb Marron,Naturalism,flower painting,1883
14161.jpg,b60aa1ea22ccf54d9fe50f892e9f28ab,"Port en Bessin, the Beach",Impressionism,landscape,1883
102723.jpg,7364c5bc67dabe10299d5c1fe5f9944e,Self Portrait ,Realism,self-portrait,1883
13904.jpg,93a1479a23e9aad5ee034ed87c71fe00,"Emerald Bay, Lake Tahoe ",Romanticism,landscape,1883
17162.jpg,390e1cf531d000852451df81519433d8,"William Connal, Jr. Esq. of Solsgirth",Academicism,portrait,1883
11276.jpg,143da16251170dba1006dc7fe9c7871b,The Lost Bird ,Romanticism,portrait,1883
1391.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,Still LIfe with Flowers,Impressionism,still life,1883
13805.jpg,6ab5c8383afdc3126bc35ed5a5795670,My mother ,Realism,portrait,1883
